image_path,original_path,original_label,confidence,label_7,label_4,label_3,arousal,valence
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003353.jpg,anger/image0003353.jpg,contempt,0.8026554495281046,4,2,1,0.3605,-0.3211
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003387.jpg,anger/image0003387.jpg,anger,0.8981864917319724,0,1,1,0.8287,-0.7185
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003393.jpg,anger/image0003393.jpg,surprise,0.8289933020449805,2,0,0,0.6974,0.5803
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003411.jpg,anger/image0003411.jpg,anger,0.768581126372079,0,1,1,0.738,-0.6149
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003415.jpg,anger/image0003415.jpg,neutral,0.8656944413772584,6,3,2,0.2,0.0866
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003422.jpg,anger/image0003422.jpg,anger,0.7462136216534161,0,1,1,0.7223,-0.597
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003428.jpg,anger/image0003428.jpg,neutral,0.8606007094508794,6,3,2,0.2,0.0861
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003455.jpg,anger/image0003455.jpg,anger,0.80540386261825,0,1,1,0.7638,-0.6443
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003456.jpg,anger/image0003456.jpg,anger,0.7135314680433558,0,1,1,0.6995,-0.5708
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003487.jpg,anger/image0003487.jpg,anger,0.8129254393801465,0,1,1,0.769,-0.6503
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003501.jpg,anger/image0003501.jpg,disgust,0.8057859672559264,3,2,1,0.3612,-0.4835
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003507.jpg,anger/image0003507.jpg,fear,0.7867755104484602,1,1,1,0.6721,-0.4721
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003519.jpg,anger/image0003519.jpg,fear,0.8647326705758228,1,1,1,0.7188,-0.5188
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003556.jpg,anger/image0003556.jpg,contempt,0.7298995797944882,4,2,1,0.346,-0.292
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003573.jpg,anger/image0003573.jpg,fear,0.8164066133822832,1,1,1,0.6898,-0.4898
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003609.jpg,anger/image0003609.jpg,anger,0.7553153842643864,0,1,1,0.7287,-0.6043
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003666.jpg,anger/image0003666.jpg,anger,0.8964528371613841,0,1,1,0.8275,-0.7172
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003669.jpg,anger/image0003669.jpg,anger,0.8377641293990743,0,1,1,0.7864,-0.6702
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003670.jpg,anger/image0003670.jpg,anger,0.7058658841338222,0,1,1,0.6941,-0.5647
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003734.jpg,anger/image0003734.jpg,anger,0.8708442812488828,0,1,1,0.8096,-0.6967
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003757.jpg,anger/image0003757.jpg,anger,0.785233387170904,0,1,1,0.7497,-0.6282
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003762.jpg,anger/image0003762.jpg,anger,0.7799073569613457,0,1,1,0.7459,-0.6239
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003769.jpg,anger/image0003769.jpg,anger,0.8257712958305599,0,1,1,0.778,-0.6606
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003791.jpg,anger/image0003791.jpg,fear,0.884666634709137,1,1,1,0.7308,-0.5308
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003820.jpg,anger/image0003820.jpg,neutral,0.758520747016092,6,3,2,0.2,0.0759
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003823.jpg,anger/image0003823.jpg,sad,0.8554098661981212,3,2,1,0.2855,-0.5988
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003836.jpg,anger/image0003836.jpg,anger,0.7442309177160491,0,1,1,0.721,-0.5954
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003857.jpg,anger/image0003857.jpg,disgust,0.7831323836611209,3,2,1,0.3566,-0.4699
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003876.jpg,anger/image0003876.jpg,fear,0.8290929739682182,1,1,1,0.6975,-0.4975
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003916.jpg,anger/image0003916.jpg,anger,0.7567517774537061,0,1,1,0.7297,-0.6054
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003920.jpg,anger/image0003920.jpg,anger,0.8272736740433911,0,1,1,0.7791,-0.6618
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003961.jpg,anger/image0003961.jpg,disgust,0.8709635503171586,3,2,1,0.3742,-0.5226
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003964.jpg,anger/image0003964.jpg,anger,0.8123706469470124,0,1,1,0.7687,-0.6499
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003970.jpg,anger/image0003970.jpg,anger,0.8636617417963746,0,1,1,0.8046,-0.6909
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0003971.jpg,anger/image0003971.jpg,anger,0.647321682785659,0,1,1,0.6531,-0.5179
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004004.jpg,anger/image0004004.jpg,disgust,0.8959446538191543,3,2,1,0.3792,-0.5376
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004010.jpg,anger/image0004010.jpg,disgust,0.8433461170859795,3,2,1,0.3687,-0.506
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004026.jpg,anger/image0004026.jpg,anger,0.8748143313647716,0,1,1,0.8124,-0.6999
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004049.jpg,anger/image0004049.jpg,disgust,0.8752944230152386,3,2,1,0.3751,-0.5252
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004051.jpg,anger/image0004051.jpg,anger,0.7720261765702033,0,1,1,0.7404,-0.6176
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004065.jpg,anger/image0004065.jpg,sad,0.888962513808124,3,2,1,0.2889,-0.6223
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004071.jpg,anger/image0004071.jpg,disgust,0.7619126296089493,3,2,1,0.3524,-0.4571
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004099.jpg,anger/image0004099.jpg,disgust,0.7336114416144761,3,2,1,0.3467,-0.4402
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004164.jpg,anger/image0004164.jpg,anger,0.8448821222701898,0,1,1,0.7914,-0.6759
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004213.jpg,anger/image0004213.jpg,anger,0.8102834887185209,0,1,1,0.7672,-0.6482
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004247.jpg,anger/image0004247.jpg,anger,0.7758029742858826,0,1,1,0.7431,-0.6206
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004298.jpg,anger/image0004298.jpg,contempt,0.8312221102399785,4,2,1,0.3662,-0.3325
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004330.jpg,anger/image0004330.jpg,neutral,0.733640282434134,6,3,2,0.2,0.0734
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004341.jpg,anger/image0004341.jpg,anger,0.7820465326056594,0,1,1,0.7474,-0.6256
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004342.jpg,anger/image0004342.jpg,contempt,0.843024130118139,4,2,1,0.3686,-0.3372
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004345.jpg,anger/image0004345.jpg,disgust,0.6779460671955233,3,2,1,0.3356,-0.4068
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004357.jpg,anger/image0004357.jpg,anger,0.8475795189505937,0,1,1,0.7933,-0.6781
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004381.jpg,anger/image0004381.jpg,neutral,0.846408435175498,6,3,2,0.2,0.0846
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004383.jpg,anger/image0004383.jpg,anger,0.731706326631525,0,1,1,0.7122,-0.5854
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004411.jpg,anger/image0004411.jpg,neutral,0.8311999399757168,6,3,2,0.2,0.0831
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004425.jpg,anger/image0004425.jpg,sad,0.8708601690451584,3,2,1,0.2871,-0.6096
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004445.jpg,anger/image0004445.jpg,anger,0.8563444620341544,0,1,1,0.7994,-0.6851
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004456.jpg,anger/image0004456.jpg,neutral,0.7423601075529694,6,3,2,0.2,0.0742
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004459.jpg,anger/image0004459.jpg,disgust,0.7291650828258628,3,2,1,0.3458,-0.4375
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004504.jpg,anger/image0004504.jpg,happy,0.7856125537417632,2,0,0,0.5928,0.7071
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004550.jpg,anger/image0004550.jpg,disgust,0.737720599167485,3,2,1,0.3475,-0.4426
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004588.jpg,anger/image0004588.jpg,contempt,0.7670377606449054,4,2,1,0.3534,-0.3068
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004609.jpg,anger/image0004609.jpg,anger,0.7888309793277177,0,1,1,0.7522,-0.6311
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004615.jpg,anger/image0004615.jpg,disgust,0.8292474338905915,3,2,1,0.3658,-0.4975
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004642.jpg,anger/image0004642.jpg,anger,0.7328200600554604,0,1,1,0.713,-0.5863
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004676.jpg,anger/image0004676.jpg,sad,0.6797223472843352,3,2,1,0.268,-0.4758
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004683.jpg,anger/image0004683.jpg,sad,0.7912084966027917,3,2,1,0.2791,-0.5538
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004694.jpg,anger/image0004694.jpg,disgust,0.8688254206016841,3,2,1,0.3738,-0.5213
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004695.jpg,anger/image0004695.jpg,anger,0.7758408008507091,0,1,1,0.7431,-0.6207
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004698.jpg,anger/image0004698.jpg,surprise,0.8759122453583077,2,0,0,0.7255,0.6131
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004792.jpg,anger/image0004792.jpg,anger,0.7971513297036815,0,1,1,0.758,-0.6377
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004819.jpg,anger/image0004819.jpg,anger,0.8068491051339617,0,1,1,0.7648,-0.6455
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004832.jpg,anger/image0004832.jpg,anger,0.8192231963226544,0,1,1,0.7735,-0.6554
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004835.jpg,anger/image0004835.jpg,anger,0.809650901727324,0,1,1,0.7668,-0.6477
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004845.jpg,anger/image0004845.jpg,anger,0.815412844084264,0,1,1,0.7708,-0.6523
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004848.jpg,anger/image0004848.jpg,anger,0.8747846906282412,0,1,1,0.8123,-0.6998
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004860.jpg,anger/image0004860.jpg,sad,0.8447677945982597,3,2,1,0.2845,-0.5913
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004864.jpg,anger/image0004864.jpg,anger,0.8290931829248678,0,1,1,0.7804,-0.6633
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004866.jpg,anger/image0004866.jpg,anger,0.7315600974193284,0,1,1,0.7121,-0.5852
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004885.jpg,anger/image0004885.jpg,anger,0.8366009296299042,0,1,1,0.7856,-0.6693
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004921.jpg,anger/image0004921.jpg,anger,0.8360092008519986,0,1,1,0.7852,-0.6688
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004946.jpg,anger/image0004946.jpg,anger,0.8269715946533892,0,1,1,0.7789,-0.6616
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004949.jpg,anger/image0004949.jpg,anger,0.8364806553022965,0,1,1,0.7855,-0.6692
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004952.jpg,anger/image0004952.jpg,fear,0.8831940011372187,1,1,1,0.7299,-0.5299
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004956.jpg,anger/image0004956.jpg,anger,0.6587553988739272,0,1,1,0.6611,-0.527
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0004970.jpg,anger/image0004970.jpg,sad,0.7906342167658116,3,2,1,0.2791,-0.5534
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005041.jpg,anger/image0005041.jpg,disgust,0.8093057245902616,3,2,1,0.3619,-0.4856
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005070.jpg,anger/image0005070.jpg,surprise,0.734734678299825,2,0,0,0.6408,0.5143
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005102.jpg,anger/image0005102.jpg,sad,0.7928406579880719,3,2,1,0.2793,-0.555
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005108.jpg,anger/image0005108.jpg,sad,0.8559178144432604,3,2,1,0.2856,-0.5991
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005124.jpg,anger/image0005124.jpg,anger,0.7834151638029414,0,1,1,0.7484,-0.6267
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005156.jpg,anger/image0005156.jpg,disgust,0.7959792056195122,3,2,1,0.3592,-0.4776
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005190.jpg,anger/image0005190.jpg,anger,0.8569664604686816,0,1,1,0.7999,-0.6856
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005193.jpg,anger/image0005193.jpg,disgust,0.7826333267660412,3,2,1,0.3565,-0.4696
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005221.jpg,anger/image0005221.jpg,anger,0.8233804198791674,0,1,1,0.7764,-0.6587
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005269.jpg,anger/image0005269.jpg,anger,0.7899701958885873,0,1,1,0.753,-0.632
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005276.jpg,anger/image0005276.jpg,anger,0.8245787503071699,0,1,1,0.7772,-0.6597
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005298.jpg,anger/image0005298.jpg,anger,0.8784564538837997,0,1,1,0.8149,-0.7028
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005303.jpg,anger/image0005303.jpg,disgust,0.7653744506014069,3,2,1,0.3531,-0.4592
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005304.jpg,anger/image0005304.jpg,anger,0.817635664928852,0,1,1,0.7723,-0.6541
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005306.jpg,anger/image0005306.jpg,disgust,0.8016956483648024,3,2,1,0.3603,-0.481
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005315.jpg,anger/image0005315.jpg,anger,0.8360905255302253,0,1,1,0.7853,-0.6689
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005319.jpg,anger/image0005319.jpg,anger,0.7058141513733263,0,1,1,0.6941,-0.5647
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005334.jpg,anger/image0005334.jpg,neutral,0.8103687416150368,6,3,2,0.2,0.081
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005347.jpg,anger/image0005347.jpg,contempt,0.7339001566184702,4,2,1,0.3468,-0.2936
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005366.jpg,anger/image0005366.jpg,surprise,0.7142935459252431,2,0,0,0.6286,0.5
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005380.jpg,anger/image0005380.jpg,anger,0.8368029284457442,0,1,1,0.7858,-0.6694
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005385.jpg,anger/image0005385.jpg,anger,0.8661551547696836,0,1,1,0.8063,-0.6929
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005396.jpg,anger/image0005396.jpg,neutral,0.8544449923013131,6,3,2,0.2,0.0854
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005516.jpg,anger/image0005516.jpg,anger,0.7672419645283534,0,1,1,0.7371,-0.6138
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005528.jpg,anger/image0005528.jpg,anger,0.7773776841230892,0,1,1,0.7442,-0.6219
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005558.jpg,anger/image0005558.jpg,anger,0.8057599288107828,0,1,1,0.764,-0.6446
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005565.jpg,anger/image0005565.jpg,sad,0.8457141527154829,3,2,1,0.2846,-0.592
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005594.jpg,anger/image0005594.jpg,fear,0.7217127497943875,1,1,1,0.633,-0.433
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005597.jpg,anger/image0005597.jpg,anger,0.6986572774016743,0,1,1,0.6891,-0.5589
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005603.jpg,anger/image0005603.jpg,anger,0.8622507025656846,0,1,1,0.8036,-0.6898
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005660.jpg,anger/image0005660.jpg,anger,0.8589763087101999,0,1,1,0.8013,-0.6872
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005680.jpg,anger/image0005680.jpg,anger,0.8646043566906726,0,1,1,0.8052,-0.6917
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005713.jpg,anger/image0005713.jpg,neutral,0.7770659628727119,6,3,2,0.2,0.0777
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005726.jpg,anger/image0005726.jpg,neutral,0.8319694182417913,6,3,2,0.2,0.0832
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005727.jpg,anger/image0005727.jpg,disgust,0.8614923284051319,3,2,1,0.3723,-0.5169
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005763.jpg,anger/image0005763.jpg,anger,0.8688697752478073,0,1,1,0.8082,-0.6951
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005773.jpg,anger/image0005773.jpg,disgust,0.8747842981178235,3,2,1,0.375,-0.5249
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005785.jpg,anger/image0005785.jpg,surprise,0.7763835249497179,2,0,0,0.6658,0.5435
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005819.jpg,anger/image0005819.jpg,surprise,0.8962061483424077,2,0,0,0.7377,0.6273
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005865.jpg,anger/image0005865.jpg,contempt,0.8003281640004778,4,2,1,0.3601,-0.3201
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005903.jpg,anger/image0005903.jpg,disgust,0.8581808554953129,3,2,1,0.3716,-0.5149
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005935.jpg,anger/image0005935.jpg,anger,0.8181746287941444,0,1,1,0.7727,-0.6545
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005962.jpg,anger/image0005962.jpg,anger,0.8884296168395679,0,1,1,0.8219,-0.7107
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005981.jpg,anger/image0005981.jpg,sad,0.8605947791366048,3,2,1,0.2861,-0.6024
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0005983.jpg,anger/image0005983.jpg,disgust,0.7930258709980866,3,2,1,0.3586,-0.4758
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006020.jpg,anger/image0006020.jpg,anger,0.8769397554370483,0,1,1,0.8139,-0.7016
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006084.jpg,anger/image0006084.jpg,anger,0.8573636146633535,0,1,1,0.8002,-0.6859
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006147.jpg,anger/image0006147.jpg,anger,0.8953415014401326,0,1,1,0.8267,-0.7163
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006167.jpg,anger/image0006167.jpg,anger,0.8785740472759246,0,1,1,0.815,-0.7029
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006195.jpg,anger/image0006195.jpg,fear,0.8538138245316219,1,1,1,0.7123,-0.5123
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006199.jpg,anger/image0006199.jpg,anger,0.8103601324037091,0,1,1,0.7673,-0.6483
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006224.jpg,anger/image0006224.jpg,anger,0.761173775469727,0,1,1,0.7328,-0.6089
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006232.jpg,anger/image0006232.jpg,anger,0.8486530927527788,0,1,1,0.7941,-0.6789
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006236.jpg,anger/image0006236.jpg,anger,0.8700401720012261,0,1,1,0.809,-0.696
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006246.jpg,anger/image0006246.jpg,anger,0.7839454357045255,0,1,1,0.7488,-0.6272
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006258.jpg,anger/image0006258.jpg,anger,0.8460440892621967,0,1,1,0.7922,-0.6768
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006260.jpg,anger/image0006260.jpg,disgust,0.7537040068078715,3,2,1,0.3507,-0.4522
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006275.jpg,anger/image0006275.jpg,anger,0.72070254588201,0,1,1,0.7045,-0.5766
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006281.jpg,anger/image0006281.jpg,neutral,0.8455146841832837,6,3,2,0.2,0.0846
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006294.jpg,anger/image0006294.jpg,surprise,0.8618020106540115,2,0,0,0.7171,0.6033
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006306.jpg,anger/image0006306.jpg,anger,0.8105645149367201,0,1,1,0.7674,-0.6485
d:\bigcreate\visual_data_temp\archive (3)\Test\anger/image0006322.jpg,anger/image0006322.jpg,anger,0.8844747937583946,0,1,1,0.8191,-0.7076
